period_label,year_from,year_to,product_code,product_name,unit,quantity_from,value_from,quantity_to,value_to
I կիսամյակ 2021-2022,2021,2022,7201,"Չուգուն վերամշակելի եւ հայելանման ձուլա -կոճղերով, -կտորներով",տոննա,0.0,0.0,199.1,69.7
I կիսամյակ 2021-2022,2021,2022,7202,Երկաթահամահալվածք,տոննա,3918.1,71221.9,4554.1,129874.0
I կիսամյակ 2021-2022,2021,2022,7204,Թափոն եւ ջարդոն սեւ մետաղի; շիխտային ձուլակտոր,տոննա,4237.8,1325.2,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7206,Երկաթ եւ չորակավորած պողպատ ձուլակտորով,տոննա,920.6,285.9,5707.5,2017.8
I կիսամյակ 2021-2022,2021,2022,7207,Կիսաֆաբրիկատ երկաթից եւ չորակավորած պողպատից,տոննա,13109.3,7327.8,10177.6,5832.1
I կիսամյակ 2021-2022,2021,2022,7208,"Հարթ գլանվածք երկաթից կամ չորակավորած պողպատից >=600մմ լայնությամբ, տաք գլանված",տոննա,7.7,6.2,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7210,"Հարթ գլանվածք երկաթից; ածխածնային պողպատից >=600մմ, պատվածքով",տոննա,70.2,102.0,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7211,Հարթ գլանվածք երկաթից կամ չորակավորած պողպատից <600մմ լայնությամբ,տոննա,26.8,7.8,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7214,Ձողեր երկաթից կամ չորակավորած պողպատից տաք գլանված` առանց հետագա մշակման,կգ,566.9,0.5,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7215,Ձողեր այլ երկաթից կամ չորակավորած պողպատից,կգ,0.5,0.0,0.1,0.0
I կիսամյակ 2021-2022,2021,2022,7216,"Անկյունակ, ձեւավոր եւ հատուկ տրամատ երկաթից կամ չորակաված պողպատից",կգ,40841.9,85.6,6.0,0.1
I կիսամյակ 2021-2022,2021,2022,7217,Մետաղալար երկաթից կամ չորակավորած պողպատից,կգ,0.0,0.0,300.0,3.0
I կիսամյակ 2021-2022,2021,2022,7219,"Հարթ գլանվածք կոռոզիակայուն պողպատից, >=600մմ լայնությամբ",տոննա,1.4,3.9,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7222,"Ձողեր այլ, անկյունակ, ձեւավոր եւ հատուկ տրամատ` կոռոզիակայուն պողպատից, այլ",կգ,0.0,0.0,0.7,0.1
I կիսամյակ 2021-2022,2021,2022,7223,Մետաղալար կոռոզիակայուն պողպատից,կգ,0.0,0.0,0.5,0.0
I կիսամյակ 2021-2022,2021,2022,7225,"Հարթ գլանվածք այլ որակավորած պողպատից, >=600մմ լայնությամբ",տոննա,0.0,0.0,4.4,3.0
I կիսամյակ 2021-2022,2021,2022,7226,"Հարթ գլանվածք այլ որակավորած պողպատից, <600մմ լայնությամբ",տոննա,44.7,19.7,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7302,Արտադրանք սեւ մետաղից` երկաթուղուղային կամ տրամվայի գծերի,տոննա,397.0,161.4,135.5,57.2
I կիսամյակ 2021-2022,2021,2022,7304,"Խողովակ, փողակ եւ տրամատ սնամեջ, անկար սեւ մետաղից` ոչ ձուլաչուգունից",կգ,18.5,0.7,61.3,3.3
I կիսամյակ 2021-2022,2021,2022,7306,"Խողովակ, փողակ եւ տրամատ սնամեջ այլ, սեւ մետաղից",տոննա,2.8,3.9,19.5,29.5
I կիսամյակ 2021-2022,2021,2022,7307,"Կցամասեր խողովակի կամ փողակի, սեւ մետաղից",կգ,237.1,25.0,597.4,18.9
I կիսամյակ 2021-2022,2021,2022,7308,Մետաղակոնստրուկցիա եւ դրանց մասեր ս— մետաղից,տոննա,25.9,36.1,19.1,107.4
I կիսամյակ 2021-2022,2021,2022,7309,"Ամբար, ցիստեռն, բաք եւ նման տարողություն` >300լ, սեւ մետաղից",տոննա,9.9,1.4,11.5,4.4
I կիսամյակ 2021-2022,2021,2022,7310,"Ցիստեռն, տակառ, արկղ եւ նման տարողություն` <=300լ, սեւ մետաղից",հազ.հատ,0.0,0.0,252.9,36.9
I կիսամյակ 2021-2022,2021,2022,7310,"Ցիստեռն, տակառ, արկղ եւ նման տարողություն` <=300լ, սեւ մետաղից",տոննա,13.5,85.3,5.7,21.9
I կիսամյակ 2021-2022,2021,2022,7311,Տարողություն սեղմած կամ հեղուկ գազի` սեւ մետաղից,հատ,590.0,26.6,1386.0,138.8
I կիսամյակ 2021-2022,2021,2022,7311,Տարողություն սեղմած կամ հեղուկ գազի` սեւ մետաղից,տոննա,5.6,7.8,1.4,4.0
I կիսամյակ 2021-2022,2021,2022,7312,"Ոլորած լար, կառան, ճոպան, առասան եւ նման արտադրանք սեւ մետաղից",տոննա,4.8,14.1,37.0,138.0
I կիսամյակ 2021-2022,2021,2022,7314,"Մետաղագործվածք, վանդակաճաղ, ցանց` սեւ մետաղից",կգ,410.0,0.3,2842.3,4.9
I կիսամյակ 2021-2022,2021,2022,7315,"Շղթաներ եւ դրանց մասեր, սեւ մետաղից",տոննա,3.4,22.5,33.2,152.9
I կիսամյակ 2021-2022,2021,2022,7317,"Մեխ, ամրակ, բռնակ եւ նման իրեր, սեւ մետաղից",կգ,17096.3,5.0,382.6,1.0
I կիսամյակ 2021-2022,2021,2022,7318,"Պտուտակ, հեղյուսներ, մանեկ, գամ եւ նման իրեր, սեւ մետաղից",տոննա,46.8,204.6,56.9,590.0
I կիսամյակ 2021-2022,2021,2022,7319,"Ասեղ, շյուղ, հելուն գործելու, բիզ, եւ նման իրեր ձեռքի աշխատանքի, սեւ մետաղից",կգ,6.0,0.4,14.8,0.8
I կիսամյակ 2021-2022,2021,2022,7320,"Զսպանակ, զսպակ եւ թերթեր դրանց համար, սեւ մետաղից",տոննա,7.9,65.0,6.3,73.2
I կիսամյակ 2021-2022,2021,2022,7321,"Վառարան ջեռուցման, ջեռուցման-եփման եւ ուտելիք պատրաստելու, սեւ մետաղից",հատ,360.0,8.8,1909.0,117.7
I կիսամյակ 2021-2022,2021,2022,7322,"Ռադիատոր` կենտրոնական ջեռուցման, ոչ էլեկտրական եւ դրանց մասեր, սեւ մետաղից",տոննա,1462.2,346.4,20.9,37.2
I կիսամյակ 2021-2022,2021,2022,7323,"Իրեր ճաշի, խոհանոցի կամ այլ կենցաղային կարիքների համար եւ դրանց մասեր, սեւ մետաղից",տոննա,38.0,66.9,3.4,40.6
I կիսամյակ 2021-2022,2021,2022,7324,"Սարքավորում սան-տեխնիկական եւ դրանց մասեր, սեւ մետաղից",կգ,697.2,3.1,9413.1,85.0
I կիսամյակ 2021-2022,2021,2022,7325,Արտադրանք ձուլածո այլ` սեւ մետաղից,տոննա,37.0,28.1,44.1,38.9
I կիսամյակ 2021-2022,2021,2022,7326,Այլ արտադրանք սեւ մետաղից,տոննա,850.4,366.2,677.8,576.5
I կիսամյակ 2021-2022,2021,2022,7401,Շրջաքար պղնձե; պղինձ ցեմենտացնող (պղինձ նստվածքային),տոննա,679.1,4224.6,132.6,1157.4
I կիսամյակ 2021-2022,2021,2022,7403,Պղինձ զտած եւ պղնձե համաձուլվածք անմշակ,տոննա,0.0,0.0,1303.5,10937.4
I կիսամյակ 2021-2022,2021,2022,7404,Թափոն եւ ջարդոն պղնձի,տոննա,1694.2,9954.2,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7407,Ձողեր եւ տրամատներ պղնձե,տոննա,0.0,0.0,6.9,100.5
I կիսամյակ 2021-2022,2021,2022,7408,Պղնձալար,կգ,0.0,0.0,0.4,0.2
I կիսամյակ 2021-2022,2021,2022,7409,"Սալեր, թերթեր կամ ժապավեն պղնձե, >0.15մմ հաստությամբ",կգ,3.5,2.4,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,7411,Խողովակ եւ փողակ պղնձե,կգ,8.3,0.4,811.9,23.9
I կիսամյակ 2021-2022,2021,2022,7412,Կցամասեր պղնձե խողովակի կամ  փողակի համար,տոննա,1.1,4.8,7.0,200.6
I կիսամյակ 2021-2022,2021,2022,7413,"Ոլորած լար, ճոպան եւ նման իրեր պղնձից",կգ,0.0,0.0,0.5,0.0
I կիսամյակ 2021-2022,2021,2022,7415,"Մեխ, սեղմակ եւ նման իրեր պղնձից կամ սեւ մետաղից պղնձե գլխիկով; պտուտակ, հեղյուս, մանեկ եւ նման իրեր պղնձից",կգ,48.3,1.6,225.4,6.0
I կիսամյակ 2021-2022,2021,2022,7418,"Ճաշի, խոհանոցի կամ այլ իրեր կենցաղային կարիքների համար եւ դրանց մասեր պղնձից",տոննա,1.1,49.3,2.4,111.3
I կիսամյակ 2021-2022,2021,2022,7419,Պղնձե այլ արտադրանք,կգ,39.3,2.6,91.0,4.5
I կիսամյակ 2021-2022,2021,2022,7508,Արտադրանք նիկելից այլ,կգ,0.0,0.0,0.0,0.4
I կիսամյակ 2021-2022,2021,2022,7601,Ալյումին  անմշակ,տոննա,3052.9,5858.9,3210.2,8095.3
I կիսամյակ 2021-2022,2021,2022,7604,Ձող եւ տրամատ ալյումինե,կգ,643.3,13.0,2694.7,16.7
I կիսամյակ 2021-2022,2021,2022,7606,"Սալ, թերթ, ժապավեն ալյումինե, >0.2մմ հաստությամբ",տոննա,19.1,45.7,74.0,269.9
I կիսամյակ 2021-2022,2021,2022,7607,"Նրբաթիթեղ ալյումինե, <=0.2մմ հաստությամբ (չհաշված հիմքը)",տոննա,17149.7,54811.0,15675.5,66026.3
I կիսամյակ 2021-2022,2021,2022,7608,Խողովակ եւ փողակ ալյումինե,կգ,50.3,1.5,365.1,10.4
I կիսամյակ 2021-2022,2021,2022,7609,Կցամասեր ալյումինե խողովակի կամ փողակի,կգ,0.0,0.0,7.8,0.2
I կիսամյակ 2021-2022,2021,2022,7610,Մետաղակոնստրուկցիա ալյումինե եւ դրանց մասեր,տոննա,91.7,523.2,47.8,351.6
I կիսամյակ 2021-2022,2021,2022,7612,"Ալյումինե տակառ, թմբուկ եւ այլ տարողություն <=300լ",կգ,0.0,0.0,33.0,1.5
I կիսամյակ 2021-2022,2021,2022,7613,Ալյումինե տարողությաուն` սեղմած կամ հեղուկ գազի,կգ,0.0,0.0,16.1,14.4
I կիսամյակ 2021-2022,2021,2022,7615,"Ալյումինե իրեր ճաշի, խոհանոցի; սարք սան-տեխնիկական եւ դրանց մասեր",տոննա,1.6,4.2,1.1,4.9
I կիսամյակ 2021-2022,2021,2022,7616,Այլ արտադրանք ալյումինից,տոննա,1.2,14.0,3.4,42.3
I կիսամյակ 2021-2022,2021,2022,7700,Ֆիզիկական անձանց կողմից տեղափոխվող այլ ապրանքներ,կգ,0.0,0.0,300.0,0.1
I կիսամյակ 2021-2022,2021,2022,7801,Կապար անմշակ,տոննա,71.0,136.1,414.8,873.5
I կիսամյակ 2021-2022,2021,2022,7907,Այլ արտադրանք ցինկե,կգ,0.0,0.0,4.0,0.1
I կիսամյակ 2021-2022,2021,2022,8007,Անագե այլ արտադրանք,կգ,0.0,0.0,4.1,0.6
I կիսամյակ 2021-2022,2021,2022,8101,"Վոլֆրամ եւ արտադրանք դրանից, ներառյալ թափոն եւ ջարդոն",կգ,0.0,0.0,2.0,0.3
I կիսամյակ 2021-2022,2021,2022,8105,"Շրջաքար կոբալտի; կոբալտ եւ արտադրանք դրանից, ներառյալ թափոն եւ ջարդոն",կգ,0.0,0.0,8.0,1.7
I կիսամյակ 2021-2022,2021,2022,8112,"Բերիլիում, քրոմ, գերմանիում, վանադիում, գալիում, գաֆնիում, ինդիում, նիոբիում (կոլումբիում), ռենիում, տալիում եւ արտադրանք դրանցից, ներառյալ թափոն եւ ջարդոն",կգ,0.0,0.0,0.0,1.2
I կիսամյակ 2021-2022,2021,2022,8201,"Ձեռքի գործիքներ գյուղա-,  անտառ- տնտեսության, այգեգործության մեջ օգտագործվող",տոննա,26.7,29.6,50.1,54.2
I կիսամյակ 2021-2022,2021,2022,8202,Սղոց ձեռքի; սղոցաշեղբ տարբեր տեսակի,կգ,12.0,0.0,1323.9,28.8
I կիսամյակ 2021-2022,2021,2022,8203,"Խարտոց, աքցան, ունելի, մկրատ մետաղ կտրելու եւ նման ձեռքի գործիք",կգ,634.6,18.5,2595.7,29.3
I կիսամյակ 2021-2022,2021,2022,8204,Ձեռքի մանեկային դարձակ; փոխովի գլխիկ դարձակի,կգ,593.4,1.9,2819.1,141.6
I կիսամյակ 2021-2022,2021,2022,8205,"Ձեռքի գործիք այլ տեղում չնշած; զոդալամպ; պրկիչ, սեղմակ եւ նման իրեր` ոչ հաստոցի",տոննա,4.3,43.7,6.3,70.5
I կիսամյակ 2021-2022,2021,2022,8206,"Երկու կամ ավելի գործիք 8202-8205 դիրքերում նշած, հավաքածուներով",տոննա,1.1,13.1,1.9,16.5
I կիսամյակ 2021-2022,2021,2022,8207,"Ձեռքի փոխովի գործիք հաստոցի, մետաղի մամլման, հող հորատելու",տոննա,6.5,132.7,22.4,554.6
I կիսամյակ 2021-2022,2021,2022,8208,Դանակ եւ կտրող սայր մեքենաների կամ մեխանիկական հարմարանքի համար,կգ,403.9,35.1,1734.6,78.3
I կիսամյակ 2021-2022,2021,2022,8209,"Թիթեղ, սրոցաքար, ծայրապանակ եւ նման իրեր գործիքի համար, մետաղակերամիկայից",տոննա,0.0,0.0,13.4,267.9
I կիսամյակ 2021-2022,2021,2022,8210,"Սարքեր ձեռքի մեխանիկական <=10կգ, սննդի կամ ըմպելիքի պատրաստման",կգ,1810.4,2.9,79.5,0.2
I կիսամյակ 2021-2022,2021,2022,8211,Դանակներ,հատ,2151.0,1.1,385.0,0.5
I կիսամյակ 2021-2022,2021,2022,8212,Ածելիներ եւ սայրեր դրանց համար,հազ.հատ,54.9,12.7,68.6,19.9
I կիսամյակ 2021-2022,2021,2022,8212,Ածելիներ եւ սայրեր դրանց համար,հազ.հատ,0.1,0.3,2160.0,0.8
I կիսամյակ 2021-2022,2021,2022,8213,Մկրատներ եւ սայրեր դրանց համար,կգ,21.9,1.1,59.8,2.0
I կիսամյակ 2021-2022,2021,2022,8214,"Այլ կտրող իրեր (մազի, թղթի, մսագործի); մանիկյուրի կամ պեդիկյուրի հավաքածու եւ գործիքներ",կգ,229.7,6.8,701.2,12.1
I կիսամյակ 2021-2022,2021,2022,8215,"Գդալ, պատառաքաղ, շերեփ, քափգիր, դանակ` ձկան, կարագի եւ նման խոհանոցային կամ ճաշի սպասքեր",տոննա,1.7,20.0,2.0,22.7
I կիսամյակ 2021-2022,2021,2022,8301,Կողպեք; մղլակ; բանալի ոչ թանկարժեք մետաղից,տոննա,12.4,78.8,24.6,151.5
I կիսամյակ 2021-2022,2021,2022,8302,"Ոչ թանկարժեք մետաղից ամրակապ; բարձակ, կախիչ գլխարկի",տոննա,12.9,180.8,50.2,263.2
I կիսամյակ 2021-2022,2021,2022,8303,Չհրկիզվող պահարան ոչ թանկարժեք մետաղից,կգ,150.0,0.6,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,8305,"Ամրան արագակարի, գրասենյակային սեղմիչ, ամրակ եւ այլ իրեր ոչ թանկարժեք մետաղից",կգ,59.6,1.2,60.8,1.4
I կիսամյակ 2021-2022,2021,2022,8306,"Զանգ, գոնգ եւ նման իրեր ոչ էլեկտրական; արձանիկ եւ այլ զարդ; հայելի ոչ թանկարժեք մետաղից",տոննա,8.9,36.3,8.1,44.8
I կիսամյակ 2021-2022,2021,2022,8307,"Ճկուն խողովակ ոչ թանկարժեք մետաղից, կցամասերով կամ առանց դրանց",տոննա,1.1,39.5,2.7,59.8
I կիսամյակ 2021-2022,2021,2022,8308,"Ճարմանդ, կեռիկ, մերակ եւ նման իրեր; ուլունք, փայլազար ոչ թանկարժեք մետաղից",կգ,1203.0,1.2,9.3,0.4
I կիսամյակ 2021-2022,2021,2022,8309,"Խցան, թասակ եւ կափարիչ շշի, հերմետիկ եւ փաթեթավորման այլ պարագա ոչ թանկարժեք մետաղից",տոննա,80.1,403.2,143.6,943.8
I կիսամյակ 2021-2022,2021,2022,8310,"Աղյուսակիկ ցուցիչով, հասցեով եւ այլ խորհրդանիշ ոչ թանկարժեք մետաղից",կգ,245.1,10.0,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,8311,"Լար, ձող, խողովակ, շերտ, էլեկտրոդ — նման իրեր ոչ թանկարժեք մետաղից կամ մետաղի կարբիդից",տոննա,32.8,43.1,46.2,326.9
I կիսամյակ 2021-2022,2021,2022,8402,Շոգեկաթսա` ոչ կենտրոնական ջեռուցման; ջրակաթսա շոգեգերտաքացուցիչով,կգ,0.0,0.0,193.9,1.8
I կիսամյակ 2021-2022,2021,2022,8403,"Կաթսա` կենտրոնական ջեռուցման, ոչ 8402 դիրքի",հատ,280.0,151.9,573.0,278.8
I կիսամյակ 2021-2022,2021,2022,8405,Գազագեներատոր; գեներատոր ացետիլենային,կգ,0.0,0.0,6.0,9.3
I կիսամյակ 2021-2022,2021,2022,8406,Տուրբին ջրային շոգու եւ այլ շոգետուրբին                                                                                                                                                                                                               0,հատ,0.0,0.0,101.0,0.1
I կիսամյակ 2021-2022,2021,2022,8406,Տուրբին ջրային շոգու եւ այլ շոգետուրբին                                                                                                                                                                                                               0,տոննա,0.0,0.0,7.0,1323.6
I կիսամյակ 2021-2022,2021,2022,8407,Ներքին այրման շարժիչ կայծային բռնկումով,հատ,1.0,1.2,362.0,41.9
I կիսամյակ 2021-2022,2021,2022,8408,Ներքին այրման մխոցային շարժիչ սեղմումային բոցավառմամբ,հատ,0.0,0.0,250.0,87.9
I կիսամյակ 2021-2022,2021,2022,8409,"Մասեր, ներքին այրման շարժիչների համար",տոննա,19.4,417.7,244.1,990.4
I կիսամյակ 2021-2022,2021,2022,8411,"Շարժիչ տուրբո -ռեակտիվ եւ  -պտուտակային, այլ գազային տուրբին",կգ,0.0,0.0,0.1,5.9
I կիսամյակ 2021-2022,2021,2022,8411,"Շարժիչ տուրբո -ռեակտիվ եւ  -պտուտակային, այլ գազային տուրբին",հատ,1.0,3.0,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,8412,Շարժիչներ եւ ուժային կայանքներ այլ,կգ,1605.8,0.7,873.4,7.6
I կիսամյակ 2021-2022,2021,2022,8412,Շարժիչներ եւ ուժային կայանքներ այլ,հազ.հատ,1.4,52.0,3.2,78.2
I կիսամյակ 2021-2022,2021,2022,8413,Պոմպ; վերհան` հեղուկի,հազ.հատ,6.8,827.4,12.3,837.9
I կիսամյակ 2021-2022,2021,2022,8413,Պոմպ; վերհան` հեղուկի,տոննա,17.8,173.1,10.7,205.4
I կիսամյակ 2021-2022,2021,2022,8414,"Պոմպ, կոմպրեսոր եւ օդափոխիչ",կգ,1451.7,7.4,222.4,10.5
I կիսամյակ 2021-2022,2021,2022,8414,"Պոմպ, կոմպրեսոր եւ օդափոխիչ",հազ.հատ,4.1,115.4,13.9,341.8
I կիսամյակ 2021-2022,2021,2022,8415,"Կայանք օդի որակավորման, օդաորակավորիչ",կգ,154.7,7.9,9547.1,92.6
I կիսամյակ 2021-2022,2021,2022,8415,"Կայանք օդի որակավորման, օդաորակավորիչ",հատ,666.0,179.2,6.0,2.7
I կիսամյակ 2021-2022,2021,2022,8416,"Բոցամուղ հեղուկ, կարծր վառելիքի կամ գազի; հնոց մեխանիկական",կգ,0.0,0.0,44.0,0.1
I կիսամյակ 2021-2022,2021,2022,8417,"Վառարան եւ խուց արդյունաբերական կամ լաբորատոր, ներառյալ աղբայրիչ` ոչ էլեկտրական",հազ.հատ,4.6,43.6,7.8,144.7
I կիսամյակ 2021-2022,2021,2022,8418,"Սառնարան, սառցարան եւ այլ պաղեցնող սարքավորում էլեկտրական կամ այլ տեսակի; ջերմային պոմպ",կգ,12603.0,78.6,590.8,14.3
I կիսամյակ 2021-2022,2021,2022,8418,"Սառնարան, սառցարան եւ այլ պաղեցնող սարքավորում էլեկտրական կամ այլ տեսակի; ջերմային պոմպ",հատ,310.0,103.4,401.0,689.8
I կիսամյակ 2021-2022,2021,2022,8419,"Մեքենա արդյունաբերական կամ լաբորատոր նյութի մշակման; ջրատաքացուցիչ ոչ իներցիոն, ոչ էլեկտրական",կգ,8.4,0.8,3.1,1.2
I կիսամյակ 2021-2022,2021,2022,8419,"Մեքենա արդյունաբերական կամ լաբորատոր նյութի մշակման; ջրատաքացուցիչ ոչ իներցիոն, ոչ էլեկտրական",հազ.հատ,10.5,141.8,3.0,2169.3
I կիսամյակ 2021-2022,2021,2022,8420,"Գլոցիչ կամ այլ գլանիկավոր մեքենա, ոչ մետաղ կամ ապակի մշակող",հատ,532.0,14.9,6860.0,33.8
I կիսամյակ 2021-2022,2021,2022,8421,"Ցենտրիֆուգա, կենտրոնախույս չորանոց; զտիչ սարք հեղուկի կամ գազի",կգ,3365.8,28.9,790.0,106.2
I կիսամյակ 2021-2022,2021,2022,8421,"Ցենտրիֆուգա, կենտրոնախույս չորանոց; զտիչ սարք հեղուկի կամ գազի",հազ.հատ,167.9,685.4,346.4,1779.9
I կիսամյակ 2021-2022,2021,2022,8422,"Մեքենա աման, շիշ լվացող կամ չորացնող; լցնող, փակող, պիտակավորող; սարք` ծրարման, ըմպելիք գազավորելու",կգ,45.5,3.3,1135.3,51.7
I կիսամյակ 2021-2022,2021,2022,8422,"Մեքենա աման, շիշ լվացող կամ չորացնող; լցնող, փակող, պիտակավորող; սարք` ծրարման, ըմպելիք գազավորելու",հատ,18.0,45.1,12756.0,853.5
I կիսամյակ 2021-2022,2021,2022,8423,Կշեռք; մանրակշռաքար,կգ,2.8,1.2,25.4,4.0
I կիսամյակ 2021-2022,2021,2022,8423,Կշեռք; մանրակշռաքար,հատ,40.0,0.3,263.0,1.1
I կիսամյակ 2021-2022,2021,2022,8424,"Մեխանիկական սարք հեղուկ կամ փոշենյութ նետելու, ցողելու կամ փոշեցրելու; կրակմարիչ",հազ.հատ,2.4,29.4,48.9,99.8
I կիսամյակ 2021-2022,2021,2022,8425,"Բազմաճախարակ ամբարձիչ եւ վերհան; կարապիկ, կաբեստան; դոմկրատ",հատ,577.0,6.8,669.0,56.3
I կիսամյակ 2021-2022,2021,2022,8426,"Նավային դերիկ-կռունկ; կռունկ վերհան; ֆերմա վերհան շարժական, բեռնիչ պորտալային",հատ,8.0,176.9,5.0,54.9
I կիսամյակ 2021-2022,2021,2022,8427,Ավտոբեռնիչ եղանիկային բռնիչով; այլ բեռնիչ` վերհան կամ բեռնիչ-բեռնաթափիչ սարքավորումով,հատ,1.0,5.0,4.0,69.2
I կիսամյակ 2021-2022,2021,2022,8428,"Մեքենա եւ սարք` բարձրացնելու, տեղափոխելու, բեռնելու կամ բեռնաթափելու, այլ",հատ,14911.0,172.7,460.0,94.2
I կիսամյակ 2021-2022,2021,2022,8429,"Բուլդոզեր, գրեյդեր, էքսկավատոր, տոփանիչ մեքենա եւ ճանապարհային գլդոն, ինքնագնաց",հատ,3.0,67.4,16.0,392.7
I կիսամյակ 2021-2022,2021,2022,8430,"Այլ մեքենա եւ մեխանիզմ տեղափոխման, համահարթման, մշակման, փորելու կամ հորատելու բնահող; ձյունամաքրիչ",հատ,3.0,0.7,1.0,1.8
I կիսամյակ 2021-2022,2021,2022,8431,"Մասեր, 8425-8430 դիրքերի սարքավորումների համար",տոննա,100.2,198.3,691.8,468.7
I կիսամյակ 2021-2022,2021,2022,8432,"Մեքենա գյուղատնտեսական, այգեգործական, անտառտնտեսության` հողի մշակման; գլդոն սիզամարգի",կգ,830.0,0.2,3530.0,1.4
I կիսամյակ 2021-2022,2021,2022,8432,"Մեքենա գյուղատնտեսական, այգեգործական, անտառտնտեսության` հողի մշակման; գլդոն սիզամարգի",հատ,0.0,0.0,47.0,33.9
I կիսամյակ 2021-2022,2021,2022,8433,"Մեքենա եւ մեխանիզմ` գյուղատնտեսական մշակաբույսի բերքահավաքի, մամլիչ; հնձիչ; մեքենա ձվի, պտղի կամ այլ գյուղատնտեսական մթերքի մաքրման, տեսակավորման",հատ,4.0,13.1,37.0,24.9
I կիսամյակ 2021-2022,2021,2022,8433,"Մեքենա եւ մեխանիզմ` գյուղատնտեսական մշակաբույսի բերքահավաքի, մամլիչ; հնձիչ; մեքենա ձվի, պտղի կամ այլ գյուղատնտեսական մթերքի մաքրման, տեսակավորման",տոննա,4.9,7.9,3.2,36.1
I կիսամյակ 2021-2022,2021,2022,8436,"Սարքավորում` գյուղա-, անտառ- տնտեսության, այգեգործության,թռչնա-, մեղվա- բուծման; ինկուբատոր` թռչնաբուծության եւ բրուդեր",հատ,1.0,4.0,5.0,1706.1
I կիսամյակ 2021-2022,2021,2022,8436,"Սարքավորում` գյուղա-, անտառ- տնտեսության, այգեգործության,թռչնա-, մեղվա- բուծման; ինկուբատոր` թռչնաբուծության եւ բրուդեր",տոննա,0.0,0.0,17.6,197.6
I կիսամյակ 2021-2022,2021,2022,8437,"Մեքենա սերմ, հացահատիկ կամ չոր լոբազգի մաքրելու, տեսակավորելու; սարքավորքւմ ալրաղացային արդյունաբերության",հատ,2.0,16.5,5.0,38.8
I կիսամյակ 2021-2022,2021,2022,8438,"Սարքավորում սննդամթերքի կամ ըմպելիքի արդյունաբերական պատրաստման, այլ տեղում չնշած",հատ,608.0,88.2,145.0,50.2
I կիսամյակ 2021-2022,2021,2022,8439,Սարքավորում թաղանթանյութային թելային նյութերից զանգված կամ թուղթ կամ ստվարաթուղթ արտադրելու,կգ,0.0,0.0,189.0,33.3
I կիսամյակ 2021-2022,2021,2022,8439,Սարքավորում թաղանթանյութային թելային նյութերից զանգված կամ թուղթ կամ ստվարաթուղթ արտադրելու,հատ,2.0,357.5,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,8440,"Սարքավորում կազմարարական, ներառյալ մեքենաներ գրքի բլոկներ կարելու",հատ,0.0,0.0,1.0,0.2
I կիսամյակ 2021-2022,2021,2022,8441,"Այլ սարքավորում թղթե զանգվածից, թղթից կամ ստվարաթղթից իրերի արտադրության, ներառյալ բոլոր տեսակի կտրող մեքենաներ",հատ,6123.0,19.4,4.0,3.2
I կիսամյակ 2021-2022,2021,2022,8442,"Մեքենա, ապարատուրա տպագրական ձեւերի պատրաստման; թիթեղ, գլան, վիմագրական քար տպագրության համար",կգ,13.0,5.6,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,8443,"Տպագրական սարքավորում; այլ տպիչ, պատճենահան եւ ֆաքսիմիլային ապարատ, դրանց մասեր",կգ,393.4,2.5,5002.8,349.1
I կիսամյակ 2021-2022,2021,2022,8443,"Տպագրական սարքավորում; այլ տպիչ, պատճենահան եւ ֆաքսիմիլային ապարատ, դրանց մասեր",հատ,10.0,11.4,5617.0,628.9
I կիսամյակ 2021-2022,2021,2022,8444,"Մեքենա արհեստական մանածագործ նյութերի արտա -մղման, -ձգման, տեքստուրավորման կամ կտրման",հատ,10.0,1.0,0.0,0.0
I կիսամյակ 2021-2022,2021,2022,8445,Մեքենա մանածագործ թելերի նախապատրաստման համար; բոժոժակծկիչ կամ կծկիչ,հատ,0.0,0.0,5.0,10.8
I կիսամյակ 2021-2022,2021,2022,8446,Հաստոց` գործող,հատ,10.0,4.3,8.0,8.8
I կիսամյակ 2021-2022,2021,2022,8447,"Մեքենա տրիկոտաժային, գործող-եզրակարող եւ նրբաթաղիքային",հատ,301.0,727.4,109.0,14.2
I կիսամյակ 2021-2022,2021,2022,8448,Սարքավորում օժանդակ; մասեր` 8444-8447 դիրքերի մեքենաների,կգ,0.9,0.6,646.0,22.0
I կիսամյակ 2021-2022,2021,2022,8450,Մեքենաներ լվացքի,կգ,0.0,0.0,0.4,0.1
I կիսամյակ 2021-2022,2021,2022,8450,Մեքենաներ լվացքի,հատ,740.0,0.6,609.0,162.4
